Crop_Type,Soil_Type,Farm_Size_Acres,Irrigation_Available,Soil_pH,Soil_Nitrogen,Soil_Organic_Matter,Temperature,Rainfall,Humidity,Compatible
Til,Alluvial soils,85.22978983877745,1,5.72,14.770261505983694,1.7336147501948824,24.51,931.37,62.45,0
Rice,Black soils,5.27909199036012,1,6.84,172.95426825777906,0.8633173028000611,20.0,836.01,62.04,1
Gram,Red and Yellow soils,63.32634654351951,1,5.83,83.0836277339837,1.436439024649144,28.09,816.87,84.43,1
Arhar,Alluvial soils,93.266516769375,0,6.05,151.91084094712255,4.153019042714469,26.03,868.97,74.23,0
Kulthi,Red and Yellow soils,71.95464735059075,0,6.88,143.26123077544585,2.2065192855643185,25.57,787.74,76.78,0
Til,Black soils,29.59626120983151,0,6.27,26.91842836664658,2.7167595174345838,27.71,821.19,85.99,0
Groundnut,Red and Yellow soils,96.74499664722,1,5.75,178.92269764733769,2.42511046193267,28.95,927.4,78.44,1
Kulthi,Black soils,64.62899831981025,0,6.61,83.52491651545493,1.5690018255421825,22.35,842.22,64.31,0
Maize,Black soils,19.463557757075588,0,6.82,125.4704718867283,2.598418486481846,23.88,837.81,78.64,0
Mustard,Laterite soils,3.375598634207229,0,6.86,155.35234889949072,4.286214413194463,25.03,932.09,67.3,0
Tiwra,Laterite soils,87.1125768798161,0,5.5,155.6761395244254,3.972236580663137,28.72,875.82,71.36,0
Jwar,Black soils,58.43929542154972,1,5.98,16.566631578535365,3.473426184998023,20.96,893.12,64.92,0
Kulthi,Black soils,39.49071677717886,0,6.39,60.39751234176016,3.8970756841866954,28.86,900.94,69.57,0
Jwar,Laterite soils,92.81866674409925,1,5.92,159.32913111736443,4.144766898974626,21.38,905.84,78.79,0
Mustard,Laterite soils,50.57716960311954,0,5.89,79.28921525200687,1.641631398260391,25.88,842.74,84.54,0
Jwar,Alluvial soils,75.59152131396844,1,6.71,79.91476651727123,4.875495742078561,20.43,849.98,76.9,1
Jwar,Alluvial soils,89.71217350262663,0,6.41,25.10256180019756,4.094914179917966,22.0,806.68,69.24,0
Jwar,Black soils,58.43929542154972,1,5.62,16.566631578535365,3.473426184998023,22.17,921.47,72.21,0
Millets,Black soils,3.6021924614231,0,5.96,20.467091914049288,0.5161914575404415,27.83,945.95,75.59,0
Arhar,Alluvial soils,93.266516769375,0,6.37,151.91084094712255,4.153019042714469,25.76,929.1,78.58,0
Maize,Laterite soils,80.06913248485557,0,6.17,60.5239790933438,1.7659599285259715,26.65,915.66,69.63,0
Groundnut,Alluvial soils,7.595586649378683,1,6.9,32.52112578042177,2.090866635406147,21.74,846.33,63.19,0
Urd,Alluvial soils,91.70252765931488,0,6.66,15.605923247840275,3.5094411666075778,24.36,851.45,75.23,0
Millets,Laterite soils,48.74312011750155,0,5.85,120.33880048951929,2.4768589850115967,21.51,816.08,75.24,0
Maize,Black soils,19.463557757075588,0,6.47,125.4704718867283,2.598418486481846,24.2,914.02,80.3,0
Maize,Alluvial soils,34.904783067347054,0,6.88,17.703829613210928,0.5905315307981513,27.51,782.52,90.0,0
summer paddy,Alluvial soils,7.078898910240252,1,5.63,133.05676737201873,2.8391106476553305,24.71,914.44,83.83,0
Arhar,Red and Yellow soils,89.63418660147754,0,6.0,197.40269607320457,2.917209527133356,25.01,837.93,75.89,0
Jwar,Alluvial soils,75.59152131396844,1,6.5,79.91476651727123,4.875495742078561,22.33,933.51,74.79,1
Mustard,Black soils,49.5300825663572,0,5.71,153.43110336778798,4.824259422343958,26.93,886.5,87.67,0
Wheat,Alluvial soils,86.71163811325147,1,6.25,54.94653337104506,3.359167289944513,28.87,852.43,78.43,1
Wheat,Alluvial soils,67.4018482677936,0,6.15,27.39069849597884,4.906744463762068,20.46,849.91,63.73,0
Urd,Red and Yellow soils,21.596618772360653,1,7.0,136.9355851898517,2.343072110888093,21.06,840.56,89.36,1
Maize,Laterite soils,32.09495506812422,0,6.89,71.06637841499042,4.98667080551723,23.93,913.29,74.13,0
Arhar,Laterite soils,74.64442798330771,1,6.33,155.32653226232352,1.9369977433354968,27.41,925.47,90.0,1
Wheat,Alluvial soils,19.530682289860536,0,5.92,40.60874305282016,2.7283560112256846,24.82,939.57,79.84,0
Jwar,Laterite soils,92.81866674409925,1,5.83,159.32913111736443,4.144766898974626,21.72,889.72,74.87,0
Rice,Red and Yellow soils,94.9606118039142,0,5.5,54.1128672085785,1.619877527026648,21.15,888.32,60.0,0
Jwar,Alluvial soils,33.52139305008494,1,6.35,170.24519022942422,1.7358279923002595,25.36,936.66,67.87,1
Tiwra,Laterite soils,99.79302285723834,1,6.27,28.356863022535748,2.7788430905388597,24.41,839.87,85.12,0
Kulthi,Laterite soils,20.90726535219855,0,6.79,98.52331092318568,2.606152200854422,25.71,919.46,79.81,0
Arhar,Alluvial soils,40.59763875962707,1,5.65,154.16751398387302,1.6967064291359415,28.01,972.86,77.85,1
Pea,Red and Yellow soils,43.446323388532846,0,6.69,141.32630646402174,3.2583353976805944,29.19,811.98,61.56,0
Masoor,Black soils,57.674849565932185,0,6.21,50.45115979273248,1.5982455206728323,24.02,818.63,61.52,0
Jwar,Laterite soils,20.52338382586908,0,7.0,39.04821267421946,2.0258284690301904,23.05,915.7,71.09,0
Tiwra,Laterite soils,88.94512805109724,0,5.5,56.3932872429863,2.278022077517278,21.7,899.83,81.29,0
Moong,Red and Yellow soils,9.326065442028998,0,6.69,172.44853243892462,3.156078875040973,22.27,858.42,77.08,0
Tiwra,Red and Yellow soils,12.71408322731068,0,5.66,16.77495232897338,2.110155905799066,21.31,865.62,90.0,0
Jwar,Red and Yellow soils,54.09861316205604,1,5.55,43.55196900142567,2.5235327567755976,27.61,980.7,69.63,0
Millets,Black soils,6.907493912567169,0,6.85,84.40519823967013,2.862263975769026,27.88,843.69,84.43,0
Tiwra,Laterite soils,44.157514598221695,0,6.11,20.786220688080256,4.760647059177217,23.06,916.47,69.41,0
Arhar,Alluvial soils,39.45787077617061,1,6.41,191.36893057921523,4.646728325885565,20.0,912.52,66.74,0
Groundnut,Laterite soils,65.31840295659302,0,6.98,141.36645020981774,4.393638773635823,26.79,883.57,86.3,0
Gram,Black soils,48.6773164556799,1,5.7,69.28313557959125,2.0201114088284804,22.03,944.28,79.73,1
Tiwra,Laterite soils,46.4327359055748,0,6.19,65.38166189792891,1.8247075099447776,25.09,836.73,79.33,0
Mustard,Black soils,48.223606509415184,0,5.7,42.21612474828965,3.626063543977249,27.19,838.64,74.93,0
Tiwra,Laterite soils,87.1125768798161,0,5.65,155.6761395244254,3.972236580663137,30.0,891.01,70.59,0
Rice,Laterite soils,7.142480781761127,0,6.03,145.4650010321932,2.084973135653419,23.22,819.45,73.02,0
Urd,Laterite soils,3.1424283074838835,1,5.68,78.7181102480801,3.652081641177272,27.91,921.25,90.0,1
Millets,Alluvial soils,23.54097596703025,1,6.61,57.43568008837477,1.5978107189656572,24.62,868.18,86.57,1
Mustard,Red and Yellow soils,63.63832068665308,0,6.59,88.53373490142508,1.9370490801246305,28.19,859.86,70.64,0
Groundnut,Laterite soils,47.3154015978025,0,5.93,163.00709664528063,2.6080442594736524,22.58,920.24,60.91,0
Til,Red and Yellow soils,85.94972915026943,1,5.58,124.22027903539907,4.9855581453472375,20.0,851.33,82.05,1
Pea,Red and Yellow soils,32.745807896062146,1,5.8,26.481396356110054,4.152733501535543,24.51,915.46,90.0,0
Rice,Alluvial soils,45.02207961303291,1,6.03,183.9060120825367,2.2666440011155182,26.01,902.21,90.0,1
summer paddy,Laterite soils,14.757076703479033,0,6.25,114.56572536211222,3.841667344001905,21.28,904.3,73.66,0
Jwar,Alluvial soils,3.1422931695712104,0,5.5,124.9568629244877,1.2982647039962512,28.65,841.91,76.94,0
Kulthi,Black soils,5.487798902751413,0,6.03,116.7863204842874,2.954194231161236,23.14,934.59,61.25,0
Til,Black soils,29.59626120983151,0,6.5,26.91842836664658,2.7167595174345838,29.16,800.39,88.29,0
Arhar,Alluvial soils,40.59763875962707,1,5.75,154.16751398387302,1.6967064291359415,25.45,962.11,76.94,1
Groundnut,Alluvial soils,36.793994091155895,0,6.29,191.11670343048607,4.024925591961438,24.52,794.24,90.0,0
Kulthi,Black soils,23.189085786347796,0,6.07,189.8627111419892,2.7848888056767773,28.99,873.64,85.42,0
Groundnut,Black soils,87.53054551977526,0,5.76,172.43490927868564,4.158548482629399,28.89,907.59,72.36,0
Jwar,Black soils,57.1131845366664,0,6.26,85.61927717435609,3.85322871870764,25.36,911.62,62.28,0
Jwar,Alluvial soils,93.969049183815,1,6.71,83.89046853013258,1.8300016425041368,25.3,912.67,87.79,1
Masoor,Alluvial soils,45.62108056768259,0,6.32,174.13879435365195,4.357303858339503,24.79,811.69,61.05,0
Mustard,Black soils,8.188474407011933,1,6.75,47.59586392867045,2.8105878706836,20.0,799.62,60.0,0
summer paddy,Laterite soils,97.19340985732984,0,6.97,109.52068301196128,2.3271442877923745,29.93,918.0,68.48,0
Arhar,Red and Yellow soils,89.63418660147754,0,5.91,197.40269607320457,2.917209527133356,23.84,836.29,75.28,0
Pea,Laterite soils,37.95291147089761,1,6.69,155.92154634208538,1.0961422182962492,21.8,813.45,82.09,1
Masoor,Red and Yellow soils,90.46926764515013,1,6.36,39.5265414675269,4.552431153446992,26.69,795.6,77.35,0
Jwar,Alluvial soils,93.969049183815,1,6.76,83.89046853013258,1.8300016425041368,26.2,777.82,87.96,1
Soybean,Black soils,39.78177453222698,0,5.68,94.97051601405003,2.865401887107058,25.52,853.47,69.71,0
Tiwra,Red and Yellow soils,16.381665237746383,1,6.01,84.8078611948209,1.039182547558261,25.51,917.22,77.5,0
Mustard,Black soils,48.223606509415184,0,5.5,42.21612474828965,3.626063543977249,28.11,980.74,78.11,0
Maize,Laterite soils,32.09495506812422,0,6.59,71.06637841499042,4.98667080551723,22.08,893.14,72.35,0
Niger,Black soils,41.79287336304921,0,6.96,54.696853754845804,1.7969102556076575,23.14,819.65,73.64,0
Tiwra,Laterite soils,83.03751864098753,0,5.81,103.43937315702806,4.951128879703812,30.0,880.4,77.31,0
Soybean,Red and Yellow soils,8.583758015057295,1,6.53,20.154563205107696,4.90903272481961,20.99,775.11,86.69,0
Soybean,Alluvial soils,73.18122507589274,0,5.52,84.15235572039454,4.546057014434088,25.25,945.79,81.87,0
Tiwra,Laterite soils,83.03751864098753,0,5.87,103.43937315702806,4.951128879703812,30.0,954.31,71.33,0
Gram,Alluvial soils,96.98944330900548,0,6.73,18.44939670465994,1.562279272549458,22.55,919.73,71.09,0
Gram,Black soils,33.36100018676664,1,6.15,77.38147579324998,4.486073743546642,27.29,875.87,63.31,1
Niger,Black soils,30.080933360930537,0,5.52,52.22680121536878,1.086363801815192,24.73,944.17,66.34,0
Gram,Black soils,60.6590114165344,0,5.5,89.25746879492321,4.041605590451173,25.59,943.85,84.9,0
Rice,Alluvial soils,55.7182474465031,0,6.08,34.65834578689061,2.032096363927362,30.0,950.6,63.51,0
Soybean,Alluvial soils,45.929950244441066,1,6.68,146.06295145488895,4.868631700892124,27.95,830.63,71.69,0
Millets,Alluvial soils,45.51927766356464,0,5.79,17.637805914713663,4.038528886844827,23.5,935.31,61.94,0
Jwar,Black soils,65.54709453271963,1,6.0,14.774203291276631,4.843878235764788,27.44,841.45,76.24,0
Gram,Laterite soils,25.539681660071125,1,6.97,24.59636681009846,2.769413193485069,20.0,817.75,78.84,0
Gram,Alluvial soils,16.672643607007103,0,6.08,103.22443146605498,0.846637066382314,20.0,887.74,66.49,0
Gram,Black soils,78.84309895532813,1,6.34,101.37659921705163,0.5595492491183836,21.41,891.29,79.49,0
Mustard,Black soils,83.04704930059059,1,6.82,164.2968639673771,3.2910142681176096,24.04,780.21,85.7,1
Tiwra,Red and Yellow soils,49.47275930960727,1,6.52,64.97986652212177,4.40748983958334,26.52,778.06,85.97,0
Wheat,Alluvial soils,19.530682289860536,0,5.86,40.60874305282016,2.7283560112256846,26.13,845.89,84.29,0
Groundnut,Black soils,87.53054551977526,0,5.8,172.43490927868564,4.158548482629399,29.2,928.07,66.31,0
Gram,Alluvial soils,96.9050114005799,0,6.71,122.13502087504426,2.056511701070491,20.79,911.4,88.32,0
Gram,Alluvial soils,96.9050114005799,0,6.74,122.13502087504426,2.056511701070491,21.86,783.0,87.2,0
Rice,Laterite soils,83.8775957011866,1,5.71,34.37576356945297,2.294909994831729,28.87,947.75,66.26,0
Masoor,Black soils,57.674849565932185,0,6.34,50.45115979273248,1.5982455206728323,23.62,917.34,67.87,0
Groundnut,Black soils,13.083322941050284,0,6.07,85.59418473765709,3.41430524157662,25.0,945.3,62.25,0
Tiwra,Black soils,51.6709483055929,0,6.69,135.42477390060515,3.1134728386348294,21.71,889.29,86.03,0
Jwar,Alluvial soils,3.1422931695712104,0,5.74,124.9568629244877,1.2982647039962512,27.88,903.55,79.57,0
Jwar,Black soils,28.67326065577008,0,6.32,62.69765596562617,3.9383874571860433,21.57,939.6,75.15,0
Rice,Laterite soils,25.09494464680028,1,5.94,157.04690334075116,1.926924601319298,21.55,894.05,87.4,1
Mustard,Laterite soils,61.737953589033744,0,5.65,65.69585886371809,1.5602596870875736,23.91,910.04,84.43,0
Jwar,Black soils,43.34241591110462,0,6.22,55.8071284120974,4.114829632169133,20.06,860.7,83.98,0
Kulthi,Laterite soils,97.05327118037404,1,6.69,33.70437264492988,4.118308574057645,25.02,842.04,77.17,0
Mustard,Black soils,8.188474407011933,1,7.0,47.59586392867045,2.8105878706836,21.08,855.87,60.0,0
Masoor,Alluvial soils,71.71208281936302,0,6.82,31.377403355249527,1.0655330314056928,25.72,841.06,68.94,0
Soybean,Laterite soils,82.5219028825696,1,6.11,120.98570933252736,1.84204637395397,22.26,906.52,86.46,1
Moong,Laterite soils,1.3350146708237651,0,6.08,27.21836674974315,4.5485522285277975,28.09,909.73,63.69,0
Tiwra,Alluvial soils,49.96403886906193,0,6.89,129.23233750459332,1.024483141899196,25.19,926.75,70.14,0
Masoor,Black soils,57.674849565932185,0,6.38,50.45115979273248,1.5982455206728323,22.98,804.41,66.2,0
Millets,Black soils,6.907493912567169,0,6.71,84.40519823967013,2.862263975769026,27.14,895.35,84.96,0
Kulthi,Alluvial soils,67.60628023713699,0,5.5,34.05724834084618,3.7087473186135087,28.83,871.88,63.05,0
Gram,Alluvial soils,92.8493387422751,1,6.73,64.25799140275164,4.914860850641632,29.5,833.94,73.54,1
Arhar,Black soils,58.272667448535096,0,5.64,146.75311324207283,0.571651324312384,20.82,850.81,67.25,0
Jwar,Black soils,43.34241591110462,0,6.09,55.8071284120974,4.114829632169133,20.0,815.11,82.82,0
Urd,Black soils,24.427711240308238,0,5.77,40.40200266895553,4.121770237149953,24.52,904.29,89.85,0
Masoor,Alluvial soils,88.17766186897569,0,5.85,13.862974164951854,3.4365674693025685,24.82,807.74,81.83,0
Gram,Red and Yellow soils,34.74768672244927,1,6.56,33.58119022402276,1.9181663035284728,30.0,802.54,69.22,0
Urd,Laterite soils,4.197889378619497,0,6.94,90.0138398925223,4.669929373092929,29.56,771.57,83.13,0
Tiwra,Alluvial soils,42.73461385557504,1,6.5,46.60885970748865,2.3240919163041704,28.34,866.19,76.04,0
Kulthi,Alluvial soils,61.837349287810135,1,6.67,27.801636027771064,2.6701487722421016,26.42,880.57,78.97,0
Jwar,Black soils,58.43929542154972,1,5.93,16.566631578535365,3.473426184998023,22.06,907.66,68.23,0
Pea,Laterite soils,23.44233244018282,0,5.99,87.75414749046334,4.298467138068505,23.55,883.75,85.3,0
Tiwra,Red and Yellow soils,45.40305501460495,1,5.5,63.94801167122259,4.253171358306454,28.53,826.01,80.54,1
Kulthi,Black soils,93.64418332139984,1,5.5,135.85787194702743,2.7374408939283854,29.18,840.12,88.52,1
Niger,Black soils,2.645006445988896,0,5.77,149.7523142684901,3.7486793601665775,27.43,966.57,71.98,0
Gram,Laterite soils,25.539681660071125,1,7.0,24.59636681009846,2.769413193485069,21.75,886.98,73.99,0
Maize,Black soils,65.32355202698167,0,5.6,153.432927891906,1.8221311119500412,20.0,958.67,70.12,0
Maize,Black soils,38.61061367320439,0,6.01,170.31722106664762,0.5080767595702489,24.61,854.46,69.54,0
Til,Black soils,85.01927690614711,0,6.55,142.2143460301832,3.3364185717505808,20.0,831.18,76.68,0
Tiwra,Alluvial soils,28.87196897058254,0,6.59,17.161441426265586,4.476599320211214,30.0,941.14,69.93,0
Kulthi,Black soils,39.49071677717886,0,6.11,60.39751234176016,3.8970756841866954,27.29,864.85,68.8,0
Til,Alluvial soils,25.073589779047172,0,7.0,173.56684832753513,0.5153972218655465,27.67,935.73,63.87,0
Maize,Black soils,38.61061367320439,0,6.11,170.31722106664762,0.5080767595702489,23.62,916.46,68.27,0
Moong,Alluvial soils,30.47426495779317,1,5.57,79.66928665808871,2.6924502123480902,24.28,921.41,78.93,1
Niger,Red and Yellow soils,54.18360976009397,1,6.89,118.99187835760888,4.683784908669928,21.74,774.67,82.07,1
Jwar,Black soils,65.54709453271963,1,5.99,14.774203291276631,4.843878235764788,25.25,896.7,76.13,0
Wheat,Laterite soils,92.6074773325522,1,5.53,171.06465646258272,1.1677687279613973,22.68,962.4,76.03,1
Urd,Laterite soils,4.197889378619497,0,6.7,90.0138398925223,4.669929373092929,30.0,881.56,79.6,0
Pea,Red and Yellow soils,43.446323388532846,0,6.73,141.32630646402174,3.2583353976805944,28.75,917.93,66.25,0
Mustard,Laterite soils,50.57716960311954,0,6.12,79.28921525200687,1.641631398260391,26.54,923.66,81.97,0
Soybean,Laterite soils,71.15073745457829,1,5.66,34.43015994612051,2.8276033668845826,27.67,907.4,70.16,0
Kulthi,Black soils,64.62899831981025,0,6.67,83.52491651545493,1.5690018255421825,21.33,855.39,64.81,0
Til,Alluvial soils,85.22978983877745,1,5.5,14.770261505983694,1.7336147501948824,26.39,960.64,66.76,0
Jwar,Alluvial soils,50.27501027132872,0,6.35,103.71091740391591,4.248261783890516,22.66,897.38,60.0,0
Urd,Red and Yellow soils,22.62538625387936,1,5.88,187.4545404933927,3.635494046187656,22.16,836.54,77.28,0
Pea,Black soils,35.50207418332751,0,6.07,155.1924950643728,4.558757044762429,28.67,836.28,71.87,0
Jwar,Alluvial soils,25.85682337890519,1,5.67,102.61050271033608,4.377680196883321,24.24,853.26,88.57,0
Pea,Laterite soils,86.12529571965065,1,6.08,65.74792040384469,1.4305217882726928,25.52,936.04,83.87,1
Gram,Black soils,48.6773164556799,1,5.7,69.28313557959125,2.0201114088284804,22.47,823.57,79.27,1
Mustard,Alluvial soils,2.3002039972834387,0,6.8,145.61959193869544,2.519545815592032,25.06,885.7,71.92,0
Kulthi,Laterite soils,67.55487925578505,0,6.9,79.33838476518439,4.877362795825739,27.36,809.35,87.12,0
Rice,Red and Yellow soils,62.88030372406628,0,6.01,69.50062910462015,4.898555948589926,26.15,870.36,75.63,0
Rice,Black soils,51.78490534951984,1,5.5,159.67777079366866,3.8935916410771423,20.0,973.45,76.2,1
Arhar,Alluvial soils,40.59763875962707,1,5.5,154.16751398387302,1.6967064291359415,25.93,978.08,74.63,1
summer paddy,Laterite soils,14.757076703479033,0,6.33,114.56572536211222,3.841667344001905,22.85,909.25,71.9,0
Tiwra,Black soils,63.70051960241635,1,6.47,78.64897896002441,4.51494091656409,22.73,844.15,90.0,0
Niger,Red and Yellow soils,16.887171155387144,1,6.17,22.167450486029797,2.846606265660132,26.0,903.85,71.94,0
Moong,Alluvial soils,26.489067920660645,1,5.79,57.774369919506846,4.0238207365493945,22.47,843.33,86.84,1
Kulthi,Alluvial soils,67.60628023713699,0,5.61,34.05724834084618,3.7087473186135087,27.89,945.63,64.35,0
Tiwra,Laterite soils,60.57467976893646,1,6.05,164.37331614576615,2.163674478018338,24.02,909.65,67.49,0
Millets,Red and Yellow soils,70.98318926589636,1,6.68,74.80825570491946,3.7312992983988873,26.48,895.52,63.94,1
Urd,Laterite soils,2.7426498464331512,0,5.61,88.14528120125196,4.954035987983664,21.98,853.8,65.6,0
Mustard,Black soils,48.223606509415184,0,5.58,42.21612474828965,3.626063543977249,27.21,859.93,73.29,0
Kulthi,Red and Yellow soils,77.23112760032592,0,7.0,189.48722932169497,0.7063293420201492,23.38,845.9,77.47,0
Maize,Red and Yellow soils,83.97676737225935,0,5.57,174.8228236194111,1.95984723189331,24.24,911.18,81.01,0
Pea,Red and Yellow soils,45.88200025350533,0,6.82,166.4197314414131,0.7604645881312596,25.27,872.57,67.93,0
Moong,Laterite soils,47.72185492708941,0,6.81,108.96450143039937,2.7671496106270737,29.0,832.31,85.56,0
Mustard,Red and Yellow soils,67.90567177519311,0,7.0,184.57009859164535,2.8827361969169605,24.74,899.91,89.79,0
Gram,Alluvial soils,6.631856397258757,1,6.7,199.531133950268,4.800063599754694,21.8,862.14,84.53,0
Arhar,Alluvial soils,57.32803334236286,1,7.0,178.80845618528306,2.3443978045744327,29.64,904.76,83.5,1
Jwar,Red and Yellow soils,28.76255629578411,1,5.91,177.41725250309972,0.8627567390016935,25.62,911.96,72.78,1
summer paddy,Alluvial soils,68.88862950071787,1,6.19,73.83428244149384,0.5966557233781861,25.74,860.9,77.79,1
Groundnut,Laterite soils,47.3154015978025,0,5.91,163.00709664528063,2.6080442594736524,23.28,916.81,60.0,0
Arhar,Alluvial soils,16.947340444794044,0,6.67,115.46353355361116,3.294811394244745,24.19,816.6,76.16,0
Millets,Laterite soils,19.45015786212121,1,6.65,27.201414090139878,0.6815101265907944,22.11,785.77,80.57,0
Pea,Laterite soils,23.44233244018282,0,6.06,87.75414749046334,4.298467138068505,22.42,828.95,85.23,0
Moong,Alluvial soils,30.47426495779317,1,5.52,79.66928665808871,2.6924502123480902,25.06,843.31,79.99,1
Tiwra,Laterite soils,41.61828535466275,1,6.29,25.379723997991185,4.950763297623329,25.04,904.34,60.0,0
Pea,Alluvial soils,34.82813570853206,1,6.9,39.67680173556278,0.8048689074476658,29.22,863.04,76.27,0
Jwar,Red and Yellow soils,54.09861316205604,1,5.5,43.55196900142567,2.5235327567755976,25.96,902.84,74.53,0
Gram,Alluvial soils,92.8493387422751,1,6.81,64.25799140275164,4.914860850641632,28.16,915.11,78.45,1
summer paddy,Laterite soils,97.19340985732984,0,7.0,109.52068301196128,2.3271442877923745,28.4,836.62,74.35,0
Til,Laterite soils,60.02344822552675,0,6.79,196.68461063428768,1.6314438342398223,30.0,900.23,67.71,0
Millets,Alluvial soils,3.618996042561992,0,6.29,195.20677589698155,0.9929670665083924,28.31,886.56,86.12,0
summer paddy,Black soils,99.14865361366142,0,6.12,134.30705078512983,1.949386589804747,23.94,875.71,60.0,0
Maize,Red and Yellow soils,69.73343459088427,0,6.02,159.39192951392974,3.210066085264966,24.56,832.39,79.01,0
Rice,Red and Yellow soils,65.11829897838918,0,6.82,175.61385743537613,1.910934434431556,28.12,811.86,66.65,0
Til,Laterite soils,79.9474430875547,1,5.68,173.28889307383915,3.202864513601942,21.18,885.27,62.3,1
Mustard,Red and Yellow soils,67.90567177519311,0,7.0,184.57009859164535,2.8827361969169605,24.65,845.61,84.67,0
Niger,Red and Yellow soils,54.18360976009397,1,6.97,118.99187835760888,4.683784908669928,21.77,898.28,77.84,1
Gram,Red and Yellow soils,63.32634654351951,1,5.8,83.0836277339837,1.436439024649144,27.62,951.08,89.13,1
Maize,Laterite soils,59.61861413363324,1,5.64,135.50678958732516,2.9379073788004195,25.67,851.54,78.91,1
Mustard,Black soils,19.12922251866725,1,5.55,103.50209792378745,2.617585675899809,26.95,895.8,65.87,0
Mustard,Laterite soils,50.57716960311954,0,6.08,79.28921525200687,1.641631398260391,27.43,838.65,81.23,0
Millets,Laterite soils,69.8935704948745,0,6.55,32.32819760191878,3.248766454068652,27.7,804.66,86.67,0
summer paddy,Red and Yellow soils,1.3568197489404303,1,6.13,169.14624833347128,4.405057679473639,30.0,877.33,78.27,0
Gram,Alluvial soils,96.9050114005799,0,6.57,122.13502087504426,2.056511701070491,21.17,880.07,86.15,0
Groundnut,Black soils,13.083322941050284,0,5.72,85.59418473765709,3.41430524157662,23.23,903.83,66.26,0
Moong,Laterite soils,66.7431644007017,1,6.07,36.37326995857885,1.941595947520944,22.69,896.61,72.07,0
Kulthi,Laterite soils,20.90726535219855,0,6.97,98.52331092318568,2.606152200854422,24.99,877.38,74.47,0
summer paddy,Alluvial soils,7.078898910240252,1,5.78,133.05676737201873,2.8391106476553305,24.12,867.09,82.1,0
Arhar,Black soils,58.272667448535096,0,5.73,146.75311324207283,0.571651324312384,21.71,938.31,64.15,0
Gram,Alluvial soils,40.02287500376711,1,6.64,152.92792867079348,3.896782705565548,25.42,800.43,62.75,1
Arhar,Laterite soils,84.46788570106386,1,5.96,192.94268675753716,2.7573837199416857,25.83,926.08,70.38,1
Millets,Black soils,6.907493912567169,0,6.88,84.40519823967013,2.862263975769026,27.85,879.34,87.3,0
Pea,Alluvial soils,63.2123421474168,1,5.85,30.08992185887418,2.1099619017340947,28.97,897.02,66.45,0
Masoor,Black soils,57.674849565932185,0,6.51,50.45115979273248,1.5982455206728323,23.54,867.72,66.79,0
Moong,Laterite soils,44.60788148262814,1,5.62,83.79284451275134,2.217174315777015,26.63,892.9,62.57,1
Millets,Alluvial soils,95.28279889194648,1,6.17,29.144702967043564,4.024157339354911,22.1,871.05,72.69,0
Moong,Alluvial soils,30.47426495779317,1,5.51,79.66928665808871,2.6924502123480902,22.64,895.16,77.42,1
summer paddy,Black soils,60.308079523188816,0,6.62,43.46443527108601,3.000106367186519,28.02,799.85,80.31,0
Masoor,Black soils,95.87154982405876,1,6.41,129.9810832257704,0.5034414484512415,20.01,861.73,60.0,1
Niger,Alluvial soils,30.9149550672235,0,6.69,25.390180382606133,4.890082443067278,21.29,878.11,79.99,0
Niger,Red and Yellow soils,16.887171155387144,1,6.06,22.167450486029797,2.846606265660132,25.64,952.22,78.19,0
Jwar,Alluvial soils,89.71217350262663,0,6.4,25.10256180019756,4.094914179917966,22.73,901.0,71.13,0
Moong,Laterite soils,47.72185492708941,0,6.94,108.96450143039937,2.7671496106270737,30.0,763.99,82.41,0
Groundnut,Alluvial soils,77.64734025846953,1,6.96,30.1290536211666,2.4437057909109408,24.36,908.97,65.35,0
Niger,Alluvial soils,40.72168891707997,1,6.19,64.74785133657514,2.41594149570782,23.2,823.97,74.57,1
Tiwra,Black soils,63.70051960241635,1,6.86,78.64897896002441,4.51494091656409,20.8,809.0,89.17,0
Masoor,Black soils,95.87154982405876,1,6.59,129.9810832257704,0.5034414484512415,20.0,815.57,62.68,1
Jwar,Black soils,87.71268641532818,0,6.46,15.698221174437968,2.9018118843038945,21.76,819.77,88.88,0
Gram,Red and Yellow soils,82.07588905682253,0,6.8,18.009491866681152,3.233362891898263,20.0,876.19,81.31,0
Rice,Black soils,52.65669190477372,1,6.06,134.8384120738132,3.631008437924299,30.0,906.2,64.11,1
summer paddy,Alluvial soils,7.078898910240252,1,5.65,133.05676737201873,2.8391106476553305,23.64,865.41,86.7,0
Tiwra,Laterite soils,41.61828535466275,1,6.6,25.379723997991185,4.950763297623329,24.0,861.1,61.91,0
Arhar,Alluvial soils,40.59763875962707,1,5.5,154.16751398387302,1.6967064291359415,26.59,971.8,72.57,1
Kulthi,Alluvial soils,54.81048353532652,1,5.97,24.193410570245213,4.594332152474536,25.82,860.19,64.82,0
Moong,Black soils,75.01023382812153,1,7.0,27.654315800797047,2.046099335099027,28.49,786.16,62.65,0
Rice,Red and Yellow soils,7.996150840499768,0,6.88,73.07030318124619,1.7926143362906817,26.94,845.21,75.85,0
Gram,Alluvial soils,40.02287500376711,1,6.71,152.92792867079348,3.896782705565548,24.06,944.45,60.0,1
Soybean,Black soils,47.0521959690072,0,6.35,89.55122834530016,0.8923742776619482,23.81,900.93,75.37,0
