Crop_Type,Soil_Type,Farm_Size_Acres,Irrigation_Available,Soil_pH,Soil_Nitrogen,Soil_Organic_Matter,Temperature,Rainfall,Humidity,Compatible
Gram,Black soils,43.903327920986655,1,6.83,153.1401018257682,2.190934023980345,26.34,822.64,83.87,1
Wheat,Alluvial soils,54.78604267673645,0,6.74,83.84981090417665,4.083958299034335,22.27,827.14,87.46,0
Tiwra,Black soils,51.6709483055929,0,6.79,135.42477390060515,3.1134728386348294,24.29,841.53,81.97,0
Gram,Black soils,33.36100018676664,1,6.09,77.38147579324998,4.486073743546642,26.71,893.74,67.82,1
Soybean,Red and Yellow soils,3.422005573134409,1,6.8,184.83881346960908,0.628547000211728,28.82,792.12,62.0,1
Kulthi,Alluvial soils,67.60628023713699,0,5.5,34.05724834084618,3.7087473186135087,28.93,875.16,60.0,0
Tiwra,Red and Yellow soils,16.381665237746383,1,6.34,84.8078611948209,1.039182547558261,26.0,838.12,76.34,0
Til,Alluvial soils,25.073589779047172,0,6.94,173.56684832753513,0.5153972218655465,26.78,926.93,69.63,0
Pea,Laterite soils,37.95291147089761,1,6.73,155.92154634208538,1.0961422182962492,23.57,777.17,86.22,1
Urd,Alluvial soils,37.78258122050927,1,5.81,46.08242628582618,2.6125853106729853,28.91,911.37,71.35,0
Pea,Laterite soils,13.913505998801302,1,5.79,198.6012534110168,2.571015400924413,26.48,986.52,63.69,1
Wheat,Alluvial soils,91.05415430835896,0,7.0,160.42512776637145,0.6999369117890404,20.55,766.84,88.73,0
Moong,Laterite soils,1.3350146708237651,0,5.78,27.21836674974315,4.5485522285277975,28.99,856.09,67.25,0
Jwar,Laterite soils,83.11521733640478,1,5.88,135.05875811788147,2.826652317689744,24.94,968.84,61.3,1
Mustard,Alluvial soils,5.985936900346184,1,5.5,55.23498004685733,0.9143669321101572,23.58,996.53,67.75,1
Moong,Black soils,68.47419592831014,1,5.92,62.139746561585554,1.7248326329770518,27.82,934.71,74.49,0
Pea,Red and Yellow soils,62.89562385255008,1,6.11,137.36228110423383,3.989132493505775,24.14,857.74,83.04,0
Jwar,Black soils,58.43929542154972,1,5.97,16.566631578535365,3.473426184998023,21.36,894.8,70.31,0
Mustard,Laterite soils,95.8059931058451,0,5.55,103.02761838487882,4.034661034793127,22.51,908.88,60.0,0
Moong,Laterite soils,75.26532755569725,1,6.1,43.65731320402202,3.3010974637817863,27.96,829.95,60.0,0
Moong,Laterite soils,75.26532755569725,1,5.69,43.65731320402202,3.3010974637817863,28.18,939.35,62.11,0
Gram,Alluvial soils,96.9050114005799,0,6.71,122.13502087504426,2.056511701070491,20.43,896.73,90.0,0
Jwar,Black soils,43.34241591110462,0,5.95,55.8071284120974,4.114829632169133,21.32,923.09,84.63,0
Niger,Black soils,56.17716140693022,1,6.9,42.88801275230651,2.992074792161899,25.61,868.45,68.54,0
Til,Laterite soils,79.80767833149267,1,6.16,195.1869784074493,4.9333156627866845,22.87,943.94,83.3,0
Mustard,Red and Yellow soils,67.90567177519311,0,6.94,184.57009859164535,2.8827361969169605,24.94,770.14,90.0,0
Groundnut,Alluvial soils,76.89512894880215,0,6.96,111.20094863538525,4.241037869145725,20.04,909.58,68.35,0
Groundnut,Laterite soils,34.78961480849945,1,6.42,100.82047107807897,4.765268097487416,25.98,884.89,88.36,1
Groundnut,Alluvial soils,36.793994091155895,0,6.25,191.11670343048607,4.024925591961438,27.09,905.74,87.35,0
Jwar,Black soils,87.71268641532818,0,6.39,15.698221174437968,2.9018118843038945,22.98,879.41,84.36,0
Rice,Laterite soils,83.79467762655149,0,6.66,33.31006222633755,2.783971589852677,22.69,786.0,85.26,0
Groundnut,Black soils,87.53054551977526,0,5.55,172.43490927868564,4.158548482629399,29.57,909.36,72.75,0
Moong,Laterite soils,47.72185492708941,0,7.0,108.96450143039937,2.7671496106270737,30.0,840.91,82.92,0
Tiwra,Laterite soils,46.4327359055748,0,6.3,65.38166189792891,1.8247075099447776,23.73,796.85,74.49,0
Wheat,Red and Yellow soils,19.63023274762661,0,5.8,132.24686057442185,4.182026033346189,27.58,921.27,69.15,0
Masoor,Alluvial soils,45.92043415033586,0,6.75,175.13241790304798,3.316894792035183,26.24,873.03,85.14,0
Rice,Alluvial soils,54.82894674818631,0,6.38,199.60504257664195,1.60459882847338,22.04,903.92,65.93,0
Rice,Red and Yellow soils,65.11829897838918,0,6.71,175.61385743537613,1.910934434431556,27.53,935.34,66.88,0
Millets,Laterite soils,69.8935704948745,0,6.7,32.32819760191878,3.248766454068652,27.87,764.67,87.83,0
Millets,Black soils,49.27248131847189,0,6.49,53.90095521876777,1.2019846474142255,20.81,887.06,79.06,0
Mustard,Laterite soils,71.43977713087003,0,5.73,192.4061665391249,2.318230840930169,22.38,872.42,80.58,0
Kulthi,Black soils,5.487798902751413,0,5.91,116.7863204842874,2.954194231161236,25.32,858.06,63.53,0
Pea,Laterite soils,86.12529571965065,1,5.74,65.74792040384469,1.4305217882726928,26.45,863.19,88.16,1
Tiwra,Red and Yellow soils,12.71408322731068,0,5.67,16.77495232897338,2.110155905799066,20.85,911.75,88.24,0
Kulthi,Red and Yellow soils,4.874093193902079,0,6.07,58.01984131719706,1.2796791167350348,20.31,882.56,81.27,0
Rice,Alluvial soils,49.78214071680444,0,6.63,54.89730595991944,1.04622923932641,22.4,897.64,72.77,0
Tiwra,Laterite soils,41.61828535466275,1,6.63,25.379723997991185,4.950763297623329,25.57,832.3,67.06,0
Masoor,Alluvial soils,45.92043415033586,0,7.0,175.13241790304798,3.316894792035183,26.08,911.66,83.06,0
Wheat,Alluvial soils,67.4018482677936,0,6.21,27.39069849597884,4.906744463762068,20.75,844.35,67.32,0
Kulthi,Alluvial soils,61.837349287810135,1,6.7,27.801636027771064,2.6701487722421016,27.63,925.09,80.18,0
Pea,Red and Yellow soils,45.88200025350533,0,6.57,166.4197314414131,0.7604645881312596,25.34,882.87,66.67,0
Groundnut,Laterite soils,81.6554741475988,1,7.0,86.15027954705378,1.14379756440237,25.23,791.27,76.76,1
Pea,Alluvial soils,63.2123421474168,1,6.0,30.08992185887418,2.1099619017340947,27.99,968.39,68.03,0
Millets,Laterite soils,57.962788657384245,1,6.47,176.98515468543576,1.3308049793192296,29.25,927.52,81.53,1
Rice,Alluvial soils,36.01014845087093,0,5.84,95.5705372998716,0.9837850209673618,20.49,969.33,73.83,0
Maize,Black soils,37.59082546376269,1,6.08,177.66269564708426,3.0725046924698143,23.5,906.24,77.92,0
Gram,Laterite soils,53.836448220478616,0,5.87,15.2236049976858,0.9405202056930708,23.39,955.52,61.64,0
Jwar,Red and Yellow soils,69.32300344575232,0,6.77,63.73200903681688,0.6010337902162692,28.14,863.12,87.62,0
Jwar,Alluvial soils,77.34890187462672,0,6.03,187.39893140589743,4.13407204546712,23.69,836.0,66.71,0
Pea,Laterite soils,13.913505998801302,1,6.15,198.6012534110168,2.571015400924413,24.03,852.62,61.77,1
Masoor,Red and Yellow soils,63.29267823677274,1,5.73,149.29521124251127,1.6236523171898996,21.37,848.61,60.77,1
Tiwra,Laterite soils,77.41000299816143,0,6.03,102.68567704073148,4.5790889615245725,21.48,916.74,65.23,0
Urd,Laterite soils,3.1424283074838835,1,5.73,78.7181102480801,3.652081641177272,28.29,854.48,90.0,1
Wheat,Black soils,27.701983404171347,1,6.9,165.79370043835235,0.8135175506595091,24.7,816.58,84.84,1
Millets,Alluvial soils,23.54097596703025,1,6.44,57.43568008837477,1.5978107189656572,24.89,814.34,88.38,1
Maize,Black soils,87.75885918969198,0,5.64,139.78469040599293,1.3665129133839682,27.76,846.44,88.94,0
Pea,Laterite soils,23.44233244018282,0,6.3,87.75414749046334,4.298467138068505,23.88,889.77,85.53,0
Jwar,Black soils,85.02489644764282,0,6.0,141.69070379804322,2.338065364164532,26.32,864.0,60.0,0
Moong,Red and Yellow soils,40.84306264961799,1,6.73,123.39168044535634,4.282926461335064,24.6,857.51,66.7,1
Til,Alluvial soils,85.22978983877745,1,5.5,14.770261505983694,1.7336147501948824,24.73,955.86,60.0,0
Mustard,Laterite soils,50.57716960311954,0,5.76,79.28921525200687,1.641631398260391,26.58,874.2,82.83,0
Jwar,Alluvial soils,8.770750022223734,1,5.9,115.99582439793596,2.540243063469655,23.72,895.17,85.94,1
Pea,Laterite soils,13.913505998801302,1,5.93,198.6012534110168,2.571015400924413,26.63,853.01,65.48,1
Masoor,Alluvial soils,88.17766186897569,0,5.5,13.862974164951854,3.4365674693025685,25.95,890.01,78.49,0
Maize,Black soils,37.59082546376269,1,6.21,177.66269564708426,3.0725046924698143,22.4,835.16,80.78,0
Soybean,Black soils,43.93909969768636,1,7.0,187.44094250103575,3.156684445310398,25.57,874.33,86.28,1
Millets,Red and Yellow soils,60.97944387000568,0,6.35,183.50464510721,2.1363469721664288,29.86,896.73,63.18,0
Groundnut,Alluvial soils,77.64734025846953,1,6.88,30.1290536211666,2.4437057909109408,23.32,782.14,67.71,0
Soybean,Black soils,76.5747447185727,0,5.95,55.80956789226062,1.6624085030446671,20.67,876.27,86.06,0
Rice,Alluvial soils,45.02207961303291,1,5.8,183.9060120825367,2.2666440011155182,26.54,950.91,90.0,1
Masoor,Red and Yellow soils,15.573043648692993,0,5.66,40.394151236744186,2.3537196802479925,26.24,860.24,69.63,0
Maize,Black soils,37.59082546376269,1,5.79,177.66269564708426,3.0725046924698143,22.27,881.6,74.76,0
Tiwra,Black soils,94.76385180041332,0,6.41,110.7678118617717,0.8166051320582242,27.86,821.09,82.7,0
Urd,Laterite soils,3.1424283074838835,1,5.93,78.7181102480801,3.652081641177272,27.13,888.68,87.8,1
Jwar,Black soils,13.99127022595174,1,6.42,96.4732462540386,1.8688803337971989,22.28,846.49,69.44,1
Tiwra,Red and Yellow soils,27.092825029366224,1,5.69,153.70269592651675,1.2125187749279782,28.38,961.51,64.22,1
Gram,Red and Yellow soils,34.74768672244927,1,6.71,33.58119022402276,1.9181663035284728,28.76,912.14,62.03,0
Jwar,Black soils,58.43929542154972,1,5.59,16.566631578535365,3.473426184998023,22.63,832.75,70.51,0
Niger,Laterite soils,14.75564765833209,1,5.67,43.53470873409088,3.958799053421168,28.28,902.64,85.11,0
Til,Laterite soils,60.02344822552675,0,6.6,196.68461063428768,1.6314438342398223,28.44,937.87,68.11,0
Soybean,Laterite soils,82.5219028825696,1,6.34,120.98570933252736,1.84204637395397,22.75,863.52,88.73,1
Mustard,Laterite soils,2.422650386748149,1,5.59,50.003662732995785,1.3339062519960363,29.69,995.1,61.06,1
Kulthi,Black soils,93.64418332139984,1,5.77,135.85787194702743,2.7374408939283854,30.0,848.81,86.38,1
Mustard,Laterite soils,2.422650386748149,1,5.5,50.003662732995785,1.3339062519960363,29.08,955.5,68.15,1
Pea,Black soils,52.66967119754954,1,5.96,193.05858625795943,1.4970629237169906,27.76,822.05,90.0,1
Niger,Red and Yellow soils,4.301026088036883,0,6.91,145.61804214220632,2.0812368730220943,22.29,888.71,68.02,0
Arhar,Alluvial soils,40.59763875962707,1,5.53,154.16751398387302,1.6967064291359415,25.51,839.95,74.37,1
summer paddy,Alluvial soils,49.74984625046088,1,6.67,177.06316827987376,3.0524203994909347,22.77,902.08,79.59,1
Urd,Laterite soils,4.197889378619497,0,6.74,90.0138398925223,4.669929373092929,30.0,893.32,80.3,0
Niger,Black soils,37.31419938079141,1,6.78,132.93729695324475,2.649581196463151,24.76,777.38,87.11,1
summer paddy,Black soils,8.760454270055591,0,5.51,159.97290035688565,2.4566092291501533,26.85,942.68,68.79,0
Groundnut,Laterite soils,65.31840295659302,0,6.73,141.36645020981774,4.393638773635823,24.45,829.08,86.34,0
Til,Black soils,29.59626120983151,0,6.37,26.91842836664658,2.7167595174345838,27.62,865.21,90.0,0
Millets,Laterite soils,48.74312011750155,0,5.89,120.33880048951929,2.4768589850115967,20.59,822.76,78.77,0
Groundnut,Alluvial soils,76.89512894880215,0,7.0,111.20094863538525,4.241037869145725,20.0,774.05,70.67,0
Kulthi,Laterite soils,6.566266666595126,1,6.98,182.44291675508293,2.3480193489739687,23.14,808.49,66.52,1
Pea,Red and Yellow soils,77.1904149781785,1,6.04,159.6942075375746,3.61915464017993,24.68,906.65,60.0,1
Kulthi,Alluvial soils,67.60628023713699,0,5.91,34.05724834084618,3.7087473186135087,28.6,902.4,61.93,0
Mustard,Laterite soils,3.375598634207229,0,6.74,155.35234889949072,4.286214413194463,23.5,899.35,63.7,0
Jwar,Alluvial soils,21.797420722217726,0,6.64,83.75345151111428,2.0437014769879367,27.48,921.3,90.0,0
Rice,Black soils,52.65669190477372,1,6.06,134.8384120738132,3.631008437924299,29.74,879.83,65.74,1
Pea,Black soils,52.66967119754954,1,5.83,193.05858625795943,1.4970629237169906,27.15,885.75,87.91,1
Tiwra,Red and Yellow soils,45.40305501460495,1,5.5,63.94801167122259,4.253171358306454,26.4,907.38,86.23,1
Maize,Black soils,87.75885918969198,0,5.78,139.78469040599293,1.3665129133839682,27.91,916.93,86.86,0
Tiwra,Alluvial soils,57.12809708824221,1,6.42,197.0604365484146,3.9823961897083984,22.74,948.3,71.27,1
Til,Laterite soils,79.80767833149267,1,5.84,195.1869784074493,4.9333156627866845,22.51,850.13,76.81,0
summer paddy,Laterite soils,34.066071163832795,1,6.36,149.23083239700463,4.611200027303879,27.41,806.49,76.17,1
Masoor,Alluvial soils,45.92043415033586,0,6.84,175.13241790304798,3.316894792035183,28.42,789.42,85.92,0
Mustard,Black soils,19.12922251866725,1,5.55,103.50209792378745,2.617585675899809,26.67,883.71,67.17,0
Soybean,Laterite soils,71.15073745457829,1,5.8,34.43015994612051,2.8276033668845826,26.51,881.76,74.01,0
Pea,Laterite soils,37.95291147089761,1,6.77,155.92154634208538,1.0961422182962492,22.75,773.67,80.38,1
Maize,Red and Yellow soils,69.73343459088427,0,5.87,159.39192951392974,3.210066085264966,25.28,915.47,74.17,0
Rice,Laterite soils,83.8775957011866,1,5.5,34.37576356945297,2.294909994831729,29.5,928.07,72.29,0
Moong,Black soils,68.47419592831014,1,6.23,62.139746561585554,1.7248326329770518,26.18,822.34,73.23,0
Arhar,Alluvial soils,91.85485510003234,0,6.25,76.53287840752338,1.2994679672213083,30.0,894.7,82.48,0
Gram,Alluvial soils,6.631856397258757,1,6.66,199.531133950268,4.800063599754694,21.05,788.03,86.21,0
Kulthi,Red and Yellow soils,71.95464735059075,0,6.51,143.26123077544585,2.2065192855643185,25.0,830.26,77.2,0
Millets,Laterite soils,43.23591197416306,1,6.89,119.119475832171,0.6911915449376529,26.93,880.47,70.49,1
summer paddy,Red and Yellow soils,1.3568197489404303,1,6.03,169.14624833347128,4.405057679473639,28.62,884.57,80.93,0
Jwar,Alluvial soils,8.770750022223734,1,6.01,115.99582439793596,2.540243063469655,23.05,942.35,90.0,1
Jwar,Red and Yellow soils,69.32300344575232,0,6.85,63.73200903681688,0.6010337902162692,26.5,885.17,88.19,0
Pea,Red and Yellow soils,32.745807896062146,1,5.89,26.481396356110054,4.152733501535543,25.24,806.76,89.29,0
Rice,Black soils,5.27909199036012,1,6.91,172.95426825777906,0.8633173028000611,20.0,917.49,61.17,1
Jwar,Alluvial soils,75.59152131396844,1,6.87,79.91476651727123,4.875495742078561,22.26,923.46,75.03,1
Maize,Red and Yellow soils,83.97676737225935,0,5.72,174.8228236194111,1.95984723189331,23.84,821.52,83.11,0
Masoor,Red and Yellow soils,84.52316916652465,1,6.1,136.06206737070266,3.720799011587236,25.78,877.84,74.99,1
Gram,Laterite soils,53.836448220478616,0,5.81,15.2236049976858,0.9405202056930708,24.27,899.47,60.0,0
Mustard,Alluvial soils,2.3002039972834387,0,6.96,145.61959193869544,2.519545815592032,23.75,792.86,74.83,0
Moong,Laterite soils,75.26532755569725,1,6.06,43.65731320402202,3.3010974637817863,28.96,945.0,66.27,0
Groundnut,Laterite soils,65.31840295659302,0,6.82,141.36645020981774,4.393638773635823,26.32,798.62,86.33,0
Masoor,Black soils,76.58104466203038,0,6.54,112.258823548082,0.8441663455221252,26.1,817.59,67.43,0
Arhar,Alluvial soils,91.85485510003234,0,5.92,76.53287840752338,1.2994679672213083,29.03,949.41,86.85,0
Kulthi,Black soils,93.64418332139984,1,5.5,135.85787194702743,2.7374408939283854,30.0,863.72,89.38,1
Til,Laterite soils,89.66061130236088,0,5.59,138.96491601693197,2.999699639608014,26.55,954.92,90.0,0
Mustard,Laterite soils,53.54515854139666,1,6.79,108.2514903397496,3.718948332542829,25.6,813.53,68.34,1
summer paddy,Red and Yellow soils,23.656969306526207,1,6.54,160.81222387384514,2.887401159556615,30.0,801.2,64.93,1
summer paddy,Red and Yellow soils,23.656969306526207,1,6.84,160.81222387384514,2.887401159556615,29.75,830.47,63.2,1
Wheat,Red and Yellow soils,19.63023274762661,0,6.08,132.24686057442185,4.182026033346189,26.82,852.2,62.71,0
summer paddy,Laterite soils,80.66896941192711,0,6.6,54.11712191845815,3.2515109543711493,28.22,848.09,60.0,0
Til,Laterite soils,79.80767833149267,1,6.12,195.1869784074493,4.9333156627866845,22.01,811.6,84.14,0
Maize,Black soils,73.32267007953085,0,5.78,47.49317757286676,0.6835265598024884,24.16,899.0,68.39,0
summer paddy,Black soils,8.760454270055591,0,5.85,159.97290035688565,2.4566092291501533,26.6,844.76,67.52,0
Kulthi,Alluvial soils,54.81048353532652,1,6.12,24.193410570245213,4.594332152474536,26.19,939.79,64.44,0
Urd,Red and Yellow soils,80.12909695909734,0,6.95,70.99504826835619,4.201089365152599,27.98,892.48,80.22,0
Til,Black soils,72.8747310808644,1,6.89,23.94593504567197,0.5056538319244093,21.22,852.2,84.47,0
Millets,Alluvial soils,23.54097596703025,1,6.81,57.43568008837477,1.5978107189656572,24.7,845.46,85.36,1
Gram,Black soils,60.6590114165344,0,5.5,89.25746879492321,4.041605590451173,24.5,968.56,88.34,0
Maize,Laterite soils,80.06913248485557,0,6.35,60.5239790933438,1.7659599285259715,28.29,827.1,67.2,0
Arhar,Black soils,58.272667448535096,0,5.81,146.75311324207283,0.571651324312384,21.42,949.86,69.15,0
Urd,Alluvial soils,37.78258122050927,1,5.99,46.08242628582618,2.6125853106729853,27.36,853.02,72.6,0
Masoor,Alluvial soils,45.92043415033586,0,6.76,175.13241790304798,3.316894792035183,27.23,799.67,83.68,0
Tiwra,Black soils,51.6709483055929,0,6.72,135.42477390060515,3.1134728386348294,23.07,891.23,86.16,0
Soybean,Black soils,47.0521959690072,0,6.69,89.55122834530016,0.8923742776619482,23.26,909.11,75.67,0
Millets,Alluvial soils,43.70916466330876,1,5.94,39.41587779577248,2.043259526678144,26.76,878.78,90.0,0
Soybean,Laterite soils,71.15073745457829,1,5.61,34.43015994612051,2.8276033668845826,28.59,913.88,70.12,0
Niger,Black soils,2.645006445988896,0,6.05,149.7523142684901,3.7486793601665775,26.03,835.37,75.04,0
Tiwra,Alluvial soils,57.12809708824221,1,6.73,197.0604365484146,3.9823961897083984,23.57,852.83,67.4,1
Til,Laterite soils,79.9474430875547,1,5.83,173.28889307383915,3.202864513601942,20.56,841.26,60.48,1
summer paddy,Alluvial soils,62.00398399717235,0,6.86,38.761830651487706,4.14766925501463,23.59,801.18,74.56,0
Tiwra,Red and Yellow soils,27.092825029366224,1,5.76,153.70269592651675,1.2125187749279782,27.02,845.01,64.94,1
Masoor,Black soils,35.88229477097293,0,6.8,78.05785247904603,3.7076108701053294,26.81,885.67,65.23,0
Mustard,Red and Yellow soils,63.63832068665308,0,6.54,88.53373490142508,1.9370490801246305,28.44,890.43,72.19,0
Soybean,Alluvial soils,45.929950244441066,1,6.69,146.06295145488895,4.868631700892124,26.1,856.29,78.4,0
summer paddy,Laterite soils,90.855464380136,0,5.5,88.93461010502237,2.2896711723008787,23.76,938.09,84.82,0
Soybean,Laterite soils,50.60103662954688,0,5.8,171.12574873717588,2.589034966808882,21.31,911.48,76.89,0
Soybean,Red and Yellow soils,8.583758015057295,1,6.93,20.154563205107696,4.90903272481961,20.0,771.0,89.98,0
Kulthi,Black soils,19.94313150748539,1,6.96,97.58946583215312,2.988773303025213,21.79,825.59,82.19,1
Gram,Laterite soils,94.10126247062009,0,5.79,72.58126430651672,2.1511369511760727,24.56,975.71,60.0,0
Soybean,Black soils,80.18699184832587,1,6.24,66.79895680678409,2.870925046781913,28.15,796.12,79.27,1
Kulthi,Laterite soils,67.55487925578505,0,7.0,79.33838476518439,4.877362795825739,27.27,765.69,90.0,0
Moong,Alluvial soils,74.91849185092191,1,6.51,35.66011307470839,3.274662483685392,20.0,777.65,90.0,0
Gram,Black soils,43.903327920986655,1,6.84,153.1401018257682,2.190934023980345,25.6,813.84,79.72,1
Tiwra,Laterite soils,60.57467976893646,1,6.14,164.37331614576615,2.163674478018338,24.86,872.94,66.61,0
Moong,Red and Yellow soils,6.70159104623501,0,6.41,154.37849353994258,1.4738508434764648,20.0,869.91,60.17,0
Pea,Red and Yellow soils,77.1904149781785,1,6.27,159.6942075375746,3.61915464017993,24.57,822.14,65.01,1
Gram,Alluvial soils,92.8493387422751,1,6.62,64.25799140275164,4.914860850641632,29.05,805.33,72.74,1
Rice,Black soils,51.78490534951984,1,5.5,159.67777079366866,3.8935916410771423,20.0,863.71,73.12,1
Groundnut,Laterite soils,73.65874563961616,0,6.08,22.36466943541153,2.773808931043931,24.24,953.3,62.74,0
Maize,Laterite soils,80.06913248485557,0,6.54,60.5239790933438,1.7659599285259715,28.12,916.59,68.18,0
Kulthi,Red and Yellow soils,71.95464735059075,0,6.72,143.26123077544585,2.2065192855643185,26.08,884.63,83.01,0
Til,Alluvial soils,48.12232243119416,1,5.91,159.19400511003866,4.48088955820164,20.5,849.68,77.27,1
Gram,Laterite soils,94.10126247062009,0,5.86,72.58126430651672,2.1511369511760727,24.38,866.02,60.0,0
Pea,Red and Yellow soils,43.446323388532846,0,6.72,141.32630646402174,3.2583353976805944,27.39,811.26,63.98,0
Rice,Laterite soils,83.8775957011866,1,5.5,34.37576356945297,2.294909994831729,28.36,962.22,71.71,0
Jwar,Laterite soils,51.52716525625736,0,5.73,117.26931971045472,4.763386070226863,24.83,853.65,60.0,0
Jwar,Alluvial soils,3.1422931695712104,0,5.5,124.9568629244877,1.2982647039962512,28.56,860.64,76.68,0
Kulthi,Laterite soils,20.90726535219855,0,6.96,98.52331092318568,2.606152200854422,24.33,794.92,79.54,0
Pea,Red and Yellow soils,14.258821823399837,1,6.59,181.6323051076012,4.302368943900499,27.38,921.13,62.56,1
Kulthi,Laterite soils,6.566266666595126,1,6.97,182.44291675508293,2.3480193489739687,25.1,828.77,67.01,1
Maize,Alluvial soils,34.904783067347054,0,6.71,17.703829613210928,0.5905315307981513,26.14,848.81,87.1,0
Maize,Laterite soils,59.61861413363324,1,5.75,135.50678958732516,2.9379073788004195,24.14,856.19,79.75,1
Groundnut,Red and Yellow soils,38.75737864428302,0,6.72,87.85159170492055,4.987331613193882,28.26,945.39,60.02,0
Rice,Black soils,51.78490534951984,1,5.73,159.67777079366866,3.8935916410771423,21.36,833.66,79.35,1
Pea,Laterite soils,86.12529571965065,1,5.77,65.74792040384469,1.4305217882726928,24.36,865.28,90.0,1
Gram,Black soils,7.538508193294686,1,6.75,22.895319575658647,0.7515476161379425,22.64,894.47,86.74,0
Masoor,Red and Yellow soils,79.30084242753477,1,6.78,11.043366165214929,1.7972285602299596,21.19,924.47,60.02,0
Soybean,Black soils,80.18699184832587,1,6.14,66.79895680678409,2.870925046781913,29.79,809.76,81.31,1
Soybean,Alluvial soils,73.18122507589274,0,5.79,84.15235572039454,4.546057014434088,23.71,956.21,86.21,0
Soybean,Black soils,47.0521959690072,0,6.54,89.55122834530016,0.8923742776619482,23.09,893.54,78.21,0
Masoor,Red and Yellow soils,15.573043648692993,0,5.59,40.394151236744186,2.3537196802479925,26.63,910.9,70.48,0
Til,Red and Yellow soils,80.31440413281457,0,5.87,77.60609722671164,0.5869799739884878,26.93,869.62,65.61,0
Gram,Alluvial soils,96.98944330900548,0,6.7,18.44939670465994,1.562279272549458,22.17,862.95,74.94,0
Moong,Laterite soils,66.7431644007017,1,6.41,36.37326995857885,1.941595947520944,22.2,835.83,73.9,0
Til,Laterite soils,79.9474430875547,1,5.65,173.28889307383915,3.202864513601942,21.7,932.95,63.17,1
Niger,Red and Yellow soils,4.301026088036883,0,6.56,145.61804214220632,2.0812368730220943,21.76,879.18,69.18,0
Kulthi,Laterite soils,31.16493766854265,0,6.72,37.76578110224007,3.3810076514253757,22.68,841.08,64.25,0
Masoor,Alluvial soils,45.92043415033586,0,6.79,175.13241790304798,3.316894792035183,27.84,856.56,85.62,0
Groundnut,Black soils,77.0287821542821,1,6.31,28.30353013570137,1.0980962288868708,30.0,786.74,82.8,0
Arhar,Alluvial soils,84.94829653763078,0,6.75,148.30405234987228,2.085751113035552,25.11,786.17,75.79,0
Til,Alluvial soils,95.1984444835079,0,6.01,142.64313814170387,3.0749607676792494,28.8,908.23,89.8,0
Tiwra,Alluvial soils,57.12809708824221,1,6.47,197.0604365484146,3.9823961897083984,25.08,889.29,67.5,1
Gram,Red and Yellow soils,53.08813320922549,1,6.46,28.808142321819524,3.1415169004795302,27.79,870.13,60.0,0
Mustard,Black soils,19.12922251866725,1,5.61,103.50209792378745,2.617585675899809,27.92,902.05,64.52,0
Mustard,Laterite soils,50.57716960311954,0,6.14,79.28921525200687,1.641631398260391,26.48,846.33,85.42,0
Moong,Laterite soils,15.751845797753464,1,6.55,116.91939141246866,1.6379793852651496,20.63,928.31,60.71,1
Gram,Laterite soils,25.539681660071125,1,6.56,24.59636681009846,2.769413193485069,20.93,806.03,73.2,0
Mustard,Black soils,83.04704930059059,1,7.0,164.2968639673771,3.2910142681176096,22.59,776.1,90.0,1
Jwar,Red and Yellow soils,81.05182096520964,1,5.5,198.10884266676885,4.3258916692421066,23.57,912.8,73.4,1
Niger,Alluvial soils,40.72168891707997,1,6.42,64.74785133657514,2.41594149570782,25.2,906.97,70.73,1
Soybean,Red and Yellow soils,79.46057483174057,0,6.4,150.462155599481,3.444350816677973,21.71,890.18,88.49,0
Tiwra,Alluvial soils,42.73461385557504,1,6.76,46.60885970748865,2.3240919163041704,26.85,806.25,74.11,0
Gram,Alluvial soils,40.02287500376711,1,6.91,152.92792867079348,3.896782705565548,24.94,844.65,64.11,1
Millets,Black soils,8.545620951059774,1,6.58,161.95956637121765,4.866411463972916,29.31,819.49,84.27,1
Til,Laterite soils,82.11526872345533,0,6.26,179.22366038694898,3.004640999287888,24.95,879.51,65.11,0
Maize,Red and Yellow soils,69.73343459088427,0,5.63,159.39192951392974,3.210066085264966,25.88,973.47,72.6,0
Masoor,Red and Yellow soils,84.52316916652465,1,6.0,136.06206737070266,3.720799011587236,25.69,824.61,78.1,1
Millets,Red and Yellow soils,70.98318926589636,1,6.8,74.80825570491946,3.7312992983988873,27.08,789.26,64.19,1
Gram,Black soils,48.6773164556799,1,5.5,69.28313557959125,2.0201114088284804,22.42,891.64,83.23,1
Maize,Black soils,19.410359181755048,0,5.81,167.23117270851932,4.392858700280796,25.47,871.69,65.3,0
Til,Red and Yellow soils,85.94972915026943,1,5.66,124.22027903539907,4.9855581453472375,21.35,828.24,83.52,1
Mustard,Laterite soils,74.33462632790453,0,7.0,23.998040737995492,3.3383635311434943,30.0,833.28,78.23,0
Gram,Black soils,43.903327920986655,1,7.0,153.1401018257682,2.190934023980345,27.4,861.6,78.75,1
Kulthi,Red and Yellow soils,77.23112760032592,0,6.96,189.48722932169497,0.7063293420201492,22.9,806.88,76.7,0
summer paddy,Alluvial soils,62.00398399717235,0,6.66,38.761830651487706,4.14766925501463,23.15,804.42,78.84,0
summer paddy,Black soils,99.14865361366142,0,6.43,134.30705078512983,1.949386589804747,24.21,855.53,64.0,0
