time_group,parcel,crop,zone,condition,humidity,rainfall,soil_ph,solar_radiation,temperature,wind_speed
2026-05-27 06:19:50+00:00,parcel_5,sugar_cane,normal,normal,60.0,44.05,5.79,583.6,20.65,1.03
2026-05-27 06:19:50+00:00,parcel_6,sugar_cane,normal,normal,62.81,44.05,5.79,846.99,28.77,19.01
2026-05-27 06:19:50+00:00,parcel_7,sugar_cane,risk,storm,62.71,44.05,5.79,116.63,10.42,21.71
2026-05-27 06:19:50+00:00,parcel_8,sugar_cane,risk,normal,86.87,44.05,5.79,754.77,21.12,8.43
2026-05-27 06:20:50+00:00,parcel_1,rice,normal,normal,73.51,44.05,5.79,942.76,24.44,
2026-05-27 06:20:50+00:00,parcel_2,rice,normal,normal,85.04,44.05,5.79,930.39,22.89,
2026-05-27 06:20:50+00:00,parcel_3,rice,risk,storm,70.64,44.05,5.79,167.86,32.56,
2026-05-27 06:20:50+00:00,parcel_4,rice,risk,storm,26.54,44.05,5.79,239.24,37.84,
2026-05-27 06:20:50+00:00,parcel_5,sugar_cane,normal,normal,69.26,44.05,5.79,363.74,24.42,6.79
2026-05-27 06:20:50+00:00,parcel_6,sugar_cane,normal,storm,27.01,44.05,5.79,238.86,19.76,38.51
2026-05-27 06:20:50+00:00,parcel_7,sugar_cane,risk,storm,76.53,44.05,5.79,256.0,15.77,43.24
2026-05-27 06:20:50+00:00,parcel_8,sugar_cane,risk,storm,26.08,44.05,5.79,251.34,16.21,40.54
2026-05-27 06:21:50+00:00,parcel_1,rice,normal,normal,89.41,44.05,5.79,907.16,22.72,
2026-05-27 06:21:50+00:00,parcel_2,rice,normal,normal,75.28,44.05,5.79,316.1,23.73,
2026-05-27 06:21:50+00:00,parcel_3,rice,risk,storm,25.1,44.05,5.79,214.04,39.18,
2026-05-27 06:21:50+00:00,parcel_4,rice,risk,storm,44.91,44.05,5.79,165.23,11.23,
2026-05-27 06:21:50+00:00,parcel_5,sugar_cane,normal,normal,78.42,44.05,5.79,439.0,26.05,17.63
2026-05-27 06:21:50+00:00,parcel_6,sugar_cane,normal,normal,86.12,44.05,5.79,414.22,28.31,2.57
2026-05-27 06:21:50+00:00,parcel_7,sugar_cane,risk,storm,51.49,44.05,5.79,252.87,13.72,24.29
2026-05-27 06:21:50+00:00,parcel_8,sugar_cane,risk,storm,50.28,44.05,5.79,137.65,20.45,32.66
2026-05-27 06:22:50+00:00,parcel_1,rice,normal,normal,80.8,44.05,5.79,767.22,22.91,
2026-05-27 06:22:50+00:00,parcel_2,rice,normal,normal,79.16,44.05,5.79,949.48,25.54,
2026-05-27 06:22:50+00:00,parcel_3,rice,risk,normal,81.98,44.05,5.79,458.05,27.39,
2026-05-27 06:22:50+00:00,parcel_4,rice,risk,storm,34.71,44.05,5.79,122.16,20.79,
2026-05-27 06:22:50+00:00,parcel_5,sugar_cane,normal,storm,83.1,44.05,5.79,190.33,27.35,25.28
2026-05-27 06:22:50+00:00,parcel_6,sugar_cane,normal,normal,76.52,44.05,5.79,321.29,26.08,2.02
2026-05-27 06:22:50+00:00,parcel_7,sugar_cane,risk,storm,76.94,44.05,5.79,156.92,33.46,27.58
2026-05-27 06:22:50+00:00,parcel_8,sugar_cane,risk,storm,38.06,44.05,5.79,110.18,15.77,36.45
2026-05-27 06:23:50+00:00,parcel_1,rice,normal,storm,31.89,44.05,5.79,191.6,36.61,
2026-05-27 06:23:50+00:00,parcel_2,rice,normal,normal,60.0,44.05,5.79,309.61,21.4,
2026-05-27 06:23:50+00:00,parcel_3,rice,risk,normal,71.23,44.05,5.79,864.77,28.58,
2026-05-27 06:23:50+00:00,parcel_4,rice,risk,normal,75.74,44.05,5.79,351.25,22.42,
2026-05-27 06:23:50+00:00,parcel_5,sugar_cane,normal,normal,76.31,44.05,5.79,950.34,28.07,1.48
2026-05-27 06:23:50+00:00,parcel_6,sugar_cane,normal,normal,82.06,44.05,5.79,859.91,25.95,11.14
2026-05-27 06:23:50+00:00,parcel_7,sugar_cane,risk,normal,72.22,44.05,5.79,358.88,22.52,9.4
2026-05-27 06:23:50+00:00,parcel_8,sugar_cane,risk,storm,42.85,44.05,5.79,207.01,19.59,29.4
2026-05-27 06:24:50+00:00,parcel_1,rice,normal,normal,86.34,44.05,5.79,648.88,27.45,
2026-05-27 06:24:50+00:00,parcel_2,rice,normal,normal,67.76,44.05,5.79,372.02,29.31,
2026-05-27 06:24:50+00:00,parcel_3,rice,risk,normal,88.1,44.05,5.79,465.99,27.8,
2026-05-27 06:24:50+00:00,parcel_4,rice,risk,storm,27.09,44.05,5.79,169.47,30.66,
2026-05-27 06:24:50+00:00,parcel_5,sugar_cane,normal,normal,82.46,44.05,5.79,744.13,25.66,5.11
2026-05-27 06:24:50+00:00,parcel_6,sugar_cane,normal,normal,73.6,44.05,5.79,796.65,28.14,2.23
2026-05-27 06:24:50+00:00,parcel_7,sugar_cane,risk,normal,73.65,44.05,5.79,955.78,26.4,3.05
2026-05-27 06:24:50+00:00,parcel_8,sugar_cane,risk,storm,79.99,44.05,5.79,196.62,39.27,22.8
2026-05-27 06:25:50+00:00,parcel_1,rice,normal,storm,76.41,44.05,5.79,223.78,18.04,
2026-05-27 06:25:50+00:00,parcel_2,rice,normal,normal,84.35,44.05,5.79,667.21,23.04,
2026-05-27 06:25:50+00:00,parcel_3,rice,risk,normal,81.39,44.05,5.79,620.72,30.0,
2026-05-27 06:25:50+00:00,parcel_4,rice,risk,normal,79.59,44.05,5.79,318.72,22.17,
2026-05-27 06:25:50+00:00,parcel_5,sugar_cane,normal,normal,65.72,44.05,5.79,871.19,23.25,1.47
2026-05-27 06:25:50+00:00,parcel_6,sugar_cane,normal,normal,83.79,44.05,5.79,747.74,28.31,19.26
2026-05-27 06:25:50+00:00,parcel_7,sugar_cane,risk,normal,82.77,44.05,5.79,496.73,24.56,16.08
2026-05-27 06:25:50+00:00,parcel_8,sugar_cane,risk,normal,77.36,44.05,5.79,391.78,20.7,6.01
2026-05-27 06:26:50+00:00,parcel_1,rice,normal,normal,71.42,44.05,5.79,360.43,28.1,
2026-05-27 06:26:50+00:00,parcel_2,rice,normal,normal,68.1,44.05,5.79,697.41,29.84,
2026-05-27 06:26:50+00:00,parcel_3,rice,risk,normal,89.96,44.05,5.79,593.17,25.02,
2026-05-27 06:26:50+00:00,parcel_4,rice,risk,normal,79.96,44.05,5.79,734.3,20.75,
2026-05-27 06:26:50+00:00,parcel_5,sugar_cane,normal,storm,76.8,44.05,5.79,186.49,28.21,37.56
2026-05-27 06:26:50+00:00,parcel_6,sugar_cane,normal,normal,87.04,44.05,5.79,303.2,25.31,3.04
2026-05-27 06:26:50+00:00,parcel_7,sugar_cane,risk,normal,66.36,44.05,5.79,547.85,26.29,0.6
2026-05-27 06:26:50+00:00,parcel_8,sugar_cane,risk,normal,72.13,44.05,5.79,804.33,28.42,6.91
2026-05-27 06:27:50+00:00,parcel_1,rice,normal,storm,61.21,44.05,5.79,176.55,19.74,
2026-05-27 06:27:50+00:00,parcel_2,rice,normal,normal,63.95,44.05,5.79,546.91,21.79,
2026-05-27 06:27:50+00:00,parcel_3,rice,risk,normal,70.24,44.05,5.79,344.72,28.97,
2026-05-27 06:27:50+00:00,parcel_4,rice,risk,normal,85.06,44.05,5.79,340.37,27.78,
2026-05-27 06:27:50+00:00,parcel_5,sugar_cane,normal,normal,63.79,44.05,5.79,850.22,21.95,10.5
2026-05-27 06:27:50+00:00,parcel_6,sugar_cane,normal,normal,66.42,44.05,5.79,702.28,20.1,16.99
2026-05-27 06:27:50+00:00,parcel_7,sugar_cane,risk,normal,81.94,44.05,5.79,339.37,21.81,11.07
2026-05-27 06:27:50+00:00,parcel_8,sugar_cane,risk,normal,87.02,44.05,5.79,931.48,20.39,16.76
2026-05-27 06:28:50+00:00,parcel_1,rice,normal,storm,66.3,44.05,5.79,157.7,11.96,
2026-05-27 06:28:50+00:00,parcel_2,rice,normal,normal,65.29,44.05,5.79,950.9,22.79,
2026-05-27 06:28:50+00:00,parcel_3,rice,risk,storm,22.5,44.05,5.79,224.94,19.62,
2026-05-27 06:28:50+00:00,parcel_4,rice,risk,storm,66.15,44.05,5.79,204.82,32.0,
2026-05-27 06:28:50+00:00,parcel_5,sugar_cane,normal,storm,30.8,44.05,5.79,130.92,30.42,42.92
2026-05-27 06:28:50+00:00,parcel_6,sugar_cane,normal,normal,81.27,44.05,5.79,419.97,27.6,2.18
2026-05-27 06:28:50+00:00,parcel_7,sugar_cane,risk,normal,84.3,44.05,5.79,948.38,22.72,12.38
2026-05-27 06:28:50+00:00,parcel_8,sugar_cane,risk,normal,86.76,44.05,5.79,731.33,27.78,15.5
2026-05-27 06:29:50+00:00,parcel_1,rice,normal,normal,82.43,44.05,5.79,910.49,23.97,
2026-05-27 06:29:50+00:00,parcel_2,rice,normal,normal,84.78,44.05,5.79,959.96,26.93,
2026-05-27 06:29:50+00:00,parcel_3,rice,risk,storm,48.88,44.05,5.79,201.41,18.85,
2026-05-27 06:29:50+00:00,parcel_4,rice,risk,normal,72.33,44.05,5.79,698.08,22.0,
2026-05-27 06:29:50+00:00,parcel_5,sugar_cane,normal,normal,76.41,44.05,5.79,536.52,26.31,6.68
2026-05-27 06:29:50+00:00,parcel_6,sugar_cane,normal,normal,62.2,44.05,5.79,847.46,26.34,19.76
2026-05-27 06:29:50+00:00,parcel_7,sugar_cane,risk,normal,63.04,44.05,5.79,547.49,30.0,3.76
2026-05-27 06:29:50+00:00,parcel_8,sugar_cane,risk,storm,85.51,44.05,5.79,203.43,18.63,30.42
2026-05-27 06:30:50+00:00,parcel_1,rice,normal,normal,71.23,44.05,5.79,611.65,26.81,
2026-05-27 06:30:50+00:00,parcel_2,rice,normal,normal,62.98,44.05,5.79,859.74,29.97,
2026-05-27 06:30:50+00:00,parcel_3,rice,risk,normal,75.46,44.05,5.79,767.93,24.3,
2026-05-27 06:30:50+00:00,parcel_4,rice,risk,normal,60.0,44.05,5.79,326.82,20.0,
2026-05-27 06:30:50+00:00,parcel_5,sugar_cane,normal,normal,71.45,44.05,5.79,416.61,26.19,13.55
2026-05-27 06:30:50+00:00,parcel_6,sugar_cane,normal,normal,73.92,44.05,5.79,590.78,28.5,1.72
2026-05-27 06:30:50+00:00,parcel_7,sugar_cane,risk,storm,25.76,44.05,5.79,214.58,24.29,31.61
2026-05-27 06:30:50+00:00,parcel_8,sugar_cane,risk,normal,64.5,44.05,5.79,712.32,26.33,7.52
2026-05-29 00:11:00+00:00,parcel_1,rice,normal,normal,82.36,46.92,5.63,551.83,22.27,
2026-05-29 00:11:00+00:00,parcel_2,rice,normal,storm,45.36,83.57,4.98,141.81,23.39,
2026-05-29 00:11:00+00:00,parcel_3,rice,risk,normal,76.0,39.97,6.76,827.55,29.84,
2026-05-29 00:11:00+00:00,parcel_4,rice,risk,normal,60.0,49.8,5.51,662.44,21.48,
2026-05-29 00:11:00+00:00,parcel_5,sugar_cane,normal,normal,71.4,44.05,6.67,566.02,25.6,1.11
2026-05-29 00:11:00+00:00,parcel_6,sugar_cane,normal,normal,65.09,44.05,6.15,782.23,28.14,13.19
2026-05-29 00:11:00+00:00,parcel_7,sugar_cane,risk,storm,66.62,44.05,6.07,213.66,36.86,35.92
2026-05-29 00:11:00+00:00,parcel_8,sugar_cane,risk,normal,62.41,44.05,5.79,996.55,26.67,7.8
2026-05-29 00:12:00+00:00,parcel_1,rice,normal,normal,69.25,44.05,5.79,679.97,20.8,
2026-05-29 00:12:00+00:00,parcel_2,rice,normal,normal,60.0,44.05,5.79,788.35,23.94,
2026-05-29 00:12:00+00:00,parcel_3,rice,risk,storm,68.59,44.05,5.79,149.0,38.14,
2026-05-29 00:12:00+00:00,parcel_4,rice,risk,normal,79.96,44.05,5.79,751.42,20.75,
2026-05-29 00:12:00+00:00,parcel_5,sugar_cane,normal,normal,65.47,44.05,5.79,383.43,26.31,1.45
2026-05-29 00:12:00+00:00,parcel_6,sugar_cane,normal,normal,60.0,44.05,5.79,946.04,20.0,5.77
2026-05-29 00:12:00+00:00,parcel_7,sugar_cane,risk,normal,60.0,44.05,5.79,524.7,23.14,6.73
2026-05-29 00:12:00+00:00,parcel_8,sugar_cane,risk,normal,74.7,44.05,5.79,491.19,20.0,18.72
2026-05-29 00:13:00+00:00,parcel_1,rice,normal,normal,85.98,44.05,5.79,340.78,22.97,
2026-05-29 00:13:00+00:00,parcel_2,rice,normal,normal,60.0,44.05,5.79,754.0,27.8,
2026-05-29 00:13:00+00:00,parcel_3,rice,risk,storm,41.33,44.05,5.79,226.81,19.16,
2026-05-29 00:13:00+00:00,parcel_4,rice,risk,normal,90.0,44.05,5.79,778.78,26.03,
2026-05-29 00:13:00+00:00,parcel_5,sugar_cane,normal,normal,88.34,44.05,5.79,474.83,20.73,6.08
2026-05-29 00:13:00+00:00,parcel_6,sugar_cane,normal,normal,65.76,44.05,5.79,497.3,28.11,0.23
2026-05-29 00:13:00+00:00,parcel_7,sugar_cane,risk,normal,87.9,44.05,5.79,594.74,23.39,2.74
2026-05-29 00:13:00+00:00,parcel_8,sugar_cane,risk,normal,64.93,44.05,5.79,686.39,25.46,15.4
2026-05-29 00:14:00+00:00,parcel_1,rice,normal,normal,84.52,44.05,5.79,970.7,20.19,
2026-05-29 00:14:00+00:00,parcel_2,rice,normal,normal,66.76,44.05,5.79,398.14,26.39,
2026-05-29 00:14:00+00:00,parcel_3,rice,risk,storm,44.71,44.05,5.79,170.78,33.59,
2026-05-29 00:14:00+00:00,parcel_4,rice,risk,normal,84.53,44.05,5.79,346.46,28.14,
2026-05-29 00:14:00+00:00,parcel_5,sugar_cane,normal,normal,77.88,44.05,5.79,368.63,30.0,11.3
2026-05-29 00:14:00+00:00,parcel_6,sugar_cane,normal,normal,87.43,44.05,5.79,905.16,22.55,8.95
2026-05-29 00:14:00+00:00,parcel_7,sugar_cane,risk,normal,74.23,44.05,5.79,766.29,20.53,16.05
2026-05-29 00:14:00+00:00,parcel_8,sugar_cane,risk,storm,82.62,44.05,5.79,223.74,26.23,43.72
2026-05-29 00:15:00+00:00,parcel_1,rice,normal,normal,63.7,44.05,5.79,385.22,24.47,
2026-05-29 00:15:00+00:00,parcel_2,rice,normal,normal,85.72,44.05,5.79,614.16,28.97,
2026-05-29 00:15:00+00:00,parcel_3,rice,risk,storm,75.67,44.05,5.79,142.75,16.4,
2026-05-29 00:15:00+00:00,parcel_4,rice,risk,storm,61.22,44.05,5.79,199.79,12.22,
2026-05-29 00:15:00+00:00,parcel_5,sugar_cane,normal,normal,79.9,44.05,5.79,351.96,21.33,7.82
2026-05-29 00:15:00+00:00,parcel_6,sugar_cane,normal,normal,74.48,44.05,5.79,910.7,25.81,8.69
2026-05-29 00:15:00+00:00,parcel_7,sugar_cane,risk,storm,24.55,44.05,5.79,238.39,11.79,36.37
2026-05-29 00:15:00+00:00,parcel_8,sugar_cane,risk,storm,69.48,44.05,5.79,159.12,26.58,25.38
2026-05-29 00:16:00+00:00,parcel_1,rice,normal,normal,60.0,40.96,5.79,880.07,29.2,
2026-05-29 00:16:00+00:00,parcel_2,rice,normal,normal,68.75,44.05,5.79,463.76,28.79,
2026-05-29 00:16:00+00:00,parcel_3,rice,risk,normal,77.9,40.92,5.79,997.55,20.0,
2026-05-29 00:16:00+00:00,parcel_4,rice,risk,normal,85.49,41.03,5.79,601.74,25.95,
2026-05-29 00:16:00+00:00,parcel_5,sugar_cane,normal,normal,60.0,44.05,5.79,692.87,27.8,7.64
2026-05-29 00:16:00+00:00,parcel_6,sugar_cane,normal,normal,83.9,44.05,5.79,881.94,25.66,6.78
2026-05-29 00:16:00+00:00,parcel_7,sugar_cane,risk,storm,59.45,44.05,5.79,129.77,13.91,41.35
2026-05-29 00:16:00+00:00,parcel_8,sugar_cane,risk,normal,84.22,44.05,5.79,320.62,24.89,6.43
2026-05-29 00:17:00+00:00,parcel_1,rice,normal,normal,71.23,44.05,5.79,477.41,26.81,
2026-05-29 00:17:00+00:00,parcel_2,rice,normal,normal,71.47,44.05,5.79,547.06,20.0,
2026-05-29 00:17:00+00:00,parcel_3,rice,risk,storm,65.5,44.05,5.79,227.38,26.27,
2026-05-29 00:17:00+00:00,parcel_4,rice,risk,storm,24.21,44.05,5.79,243.66,13.84,
2026-05-29 00:17:00+00:00,parcel_5,sugar_cane,normal,normal,76.84,44.05,5.79,983.14,28.65,12.08
2026-05-29 00:17:00+00:00,parcel_6,sugar_cane,normal,normal,83.84,44.05,5.79,913.28,25.52,18.96
2026-05-29 00:17:00+00:00,parcel_7,sugar_cane,risk,storm,56.64,44.05,5.79,186.28,20.28,29.91
2026-05-29 00:17:00+00:00,parcel_8,sugar_cane,risk,normal,72.91,44.05,5.79,863.87,28.06,2.77
2026-05-29 00:18:00+00:00,parcel_1,rice,normal,normal,85.33,44.05,5.79,370.31,27.17,
2026-05-29 00:18:00+00:00,parcel_2,rice,normal,normal,65.28,44.05,5.79,548.9,24.49,
2026-05-29 00:18:00+00:00,parcel_3,rice,risk,storm,37.68,44.05,5.79,209.74,31.98,
2026-05-29 00:18:00+00:00,parcel_4,rice,risk,normal,67.65,44.05,5.79,517.47,30.0,
2026-05-29 00:18:00+00:00,parcel_5,sugar_cane,normal,normal,85.6,44.05,5.79,690.83,23.14,19.46
2026-05-29 00:18:00+00:00,parcel_6,sugar_cane,normal,normal,62.98,44.05,5.79,429.63,20.49,7.72
2026-05-29 00:18:00+00:00,parcel_7,sugar_cane,risk,normal,60.62,44.05,5.79,695.11,26.84,10.29
2026-05-29 00:18:00+00:00,parcel_8,sugar_cane,risk,normal,63.59,44.05,5.79,975.69,28.01,11.37
2026-05-29 00:19:00+00:00,parcel_1,rice,normal,normal,89.53,44.05,5.79,498.74,26.02,
2026-05-29 00:19:00+00:00,parcel_2,rice,normal,storm,62.34,44.05,5.79,223.99,27.66,
2026-05-29 00:19:00+00:00,parcel_3,rice,risk,normal,90.0,44.05,5.79,922.67,25.12,
2026-05-29 00:19:00+00:00,parcel_4,rice,risk,storm,44.76,44.05,5.79,155.93,37.91,
2026-05-29 00:19:00+00:00,parcel_5,sugar_cane,normal,normal,74.85,44.05,5.79,787.78,26.05,0.95
2026-05-29 00:19:00+00:00,parcel_6,sugar_cane,normal,normal,60.0,44.05,5.79,670.35,20.0,9.86
2026-05-29 00:19:00+00:00,parcel_7,sugar_cane,risk,normal,75.89,44.05,5.79,500.79,20.84,13.7
2026-05-29 00:19:00+00:00,parcel_8,sugar_cane,risk,normal,90.0,44.05,5.79,986.71,20.82,16.26
2026-05-29 00:20:00+00:00,parcel_1,rice,normal,normal,68.89,44.05,5.79,627.57,29.3,
2026-05-29 00:20:00+00:00,parcel_2,rice,normal,normal,64.07,44.05,5.79,922.06,24.25,
2026-05-29 00:20:00+00:00,parcel_3,rice,risk,storm,82.9,44.05,5.79,259.42,16.39,
2026-05-29 00:20:00+00:00,parcel_4,rice,risk,storm,78.29,44.05,5.79,122.97,13.64,
2026-05-29 00:20:00+00:00,parcel_5,sugar_cane,normal,normal,65.43,44.05,5.79,730.8,20.12,13.92
2026-05-29 00:20:00+00:00,parcel_6,sugar_cane,normal,normal,64.09,44.05,5.79,341.78,20.08,15.82
2026-05-29 00:20:00+00:00,parcel_7,sugar_cane,risk,normal,68.79,44.05,5.79,937.39,29.22,15.64
2026-05-29 00:20:00+00:00,parcel_8,sugar_cane,risk,normal,61.36,44.05,5.79,879.57,20.93,4.95
2026-05-29 00:21:00+00:00,parcel_1,rice,normal,normal,78.9,46.6,5.79,334.1,21.09,
2026-05-29 00:21:00+00:00,parcel_2,rice,normal,normal,60.51,42.65,5.79,526.37,29.41,
2026-05-29 00:21:00+00:00,parcel_3,rice,risk,normal,72.11,45.01,5.79,456.26,28.05,
2026-05-29 00:21:00+00:00,parcel_4,rice,risk,storm,50.43,53.25,5.79,177.3,29.14,
2026-05-29 00:21:00+00:00,parcel_5,sugar_cane,normal,normal,83.3,44.05,5.79,561.37,21.9,4.17
2026-05-29 00:21:00+00:00,parcel_6,sugar_cane,normal,normal,81.66,44.05,5.79,540.52,25.89,2.38
2026-05-29 00:21:00+00:00,parcel_7,sugar_cane,risk,normal,60.0,44.05,5.79,902.24,26.79,7.59
2026-05-29 00:21:00+00:00,parcel_8,sugar_cane,risk,normal,72.51,44.05,5.79,535.42,26.9,8.71
2026-05-29 00:22:00+00:00,parcel_1,rice,normal,normal,74.91,44.05,5.79,955.27,22.76,
2026-05-29 00:22:00+00:00,parcel_2,rice,normal,normal,86.76,44.05,5.79,708.37,24.29,
2026-05-29 00:22:00+00:00,parcel_3,rice,risk,normal,89.29,44.05,5.79,472.18,23.31,
2026-05-29 00:22:00+00:00,parcel_4,rice,risk,storm,37.09,44.05,5.79,117.58,32.49,
2026-05-29 00:22:00+00:00,parcel_5,sugar_cane,normal,normal,67.73,44.05,5.79,345.97,22.9,14.82
2026-05-29 00:22:00+00:00,parcel_6,sugar_cane,normal,normal,60.69,44.05,5.79,687.47,26.37,1.14
2026-05-29 00:22:00+00:00,parcel_7,sugar_cane,risk,storm,31.84,44.05,5.79,151.17,20.94,23.22
2026-05-29 00:22:00+00:00,parcel_8,sugar_cane,risk,normal,63.57,44.05,5.79,818.48,28.81,10.36
2026-05-29 00:23:00+00:00,parcel_1,rice,normal,normal,77.83,44.05,5.79,572.72,25.0,
2026-05-29 00:23:00+00:00,parcel_2,rice,normal,storm,44.74,44.05,5.79,165.07,38.52,
2026-05-29 00:23:00+00:00,parcel_3,rice,risk,storm,41.59,44.05,5.79,109.32,17.19,
2026-05-29 00:23:00+00:00,parcel_4,rice,risk,storm,35.57,44.05,5.79,228.26,17.78,
2026-05-29 00:23:00+00:00,parcel_5,sugar_cane,normal,storm,36.88,44.05,5.79,125.47,19.21,28.62
2026-05-29 00:23:00+00:00,parcel_6,sugar_cane,normal,normal,70.97,44.05,5.79,689.89,27.82,13.76
2026-05-29 00:23:00+00:00,parcel_7,sugar_cane,risk,normal,80.19,44.05,5.79,939.02,20.42,11.34
2026-05-29 00:23:00+00:00,parcel_8,sugar_cane,risk,normal,65.87,44.05,5.79,576.37,26.95,15.16
2026-05-29 00:24:00+00:00,parcel_1,rice,normal,normal,67.36,44.05,5.79,597.39,22.69,
2026-05-29 00:24:00+00:00,parcel_2,rice,normal,normal,64.58,44.05,5.79,854.42,21.21,
2026-05-29 00:24:00+00:00,parcel_3,rice,risk,normal,77.6,44.05,5.79,763.71,28.36,
2026-05-29 00:24:00+00:00,parcel_4,rice,risk,normal,87.88,44.05,5.79,777.56,22.9,
2026-05-29 00:24:00+00:00,parcel_5,sugar_cane,normal,normal,86.95,44.05,5.79,458.9,23.77,11.11
2026-05-29 00:24:00+00:00,parcel_6,sugar_cane,normal,normal,72.55,44.05,5.79,390.81,27.86,16.39
2026-05-29 00:24:00+00:00,parcel_7,sugar_cane,risk,normal,89.52,44.05,5.79,950.81,20.57,9.6
2026-05-29 00:24:00+00:00,parcel_8,sugar_cane,risk,storm,30.66,44.05,5.79,157.59,16.02,39.59
2026-05-29 00:25:00+00:00,parcel_1,rice,normal,normal,60.0,44.05,5.79,775.82,21.71,
2026-05-29 00:25:00+00:00,parcel_2,rice,normal,normal,74.85,44.05,5.79,948.44,24.03,
2026-05-29 00:25:00+00:00,parcel_3,rice,risk,storm,21.62,44.05,5.79,190.34,27.99,
2026-05-29 00:25:00+00:00,parcel_4,rice,risk,storm,72.86,44.05,5.79,198.6,17.92,
2026-05-29 00:25:00+00:00,parcel_5,sugar_cane,normal,normal,67.24,44.05,5.79,649.54,24.97,7.98
2026-05-29 00:25:00+00:00,parcel_6,sugar_cane,normal,storm,62.93,44.05,5.79,102.79,33.54,28.11
2026-05-29 00:25:00+00:00,parcel_7,sugar_cane,risk,normal,76.38,44.05,5.79,370.85,21.96,6.1
2026-05-29 00:25:00+00:00,parcel_8,sugar_cane,risk,normal,75.49,44.05,5.79,648.75,24.06,3.52
2026-05-29 00:26:00+00:00,parcel_1,rice,normal,normal,71.31,46.08,5.79,579.12,28.04,
2026-05-29 00:26:00+00:00,parcel_2,rice,normal,normal,66.95,43.34,5.79,921.67,21.28,
2026-05-29 00:26:00+00:00,parcel_3,rice,risk,storm,22.33,44.05,5.79,149.18,36.03,
2026-05-29 00:26:00+00:00,parcel_4,rice,risk,normal,85.23,44.05,5.79,327.92,24.17,
2026-05-29 00:26:00+00:00,parcel_5,sugar_cane,normal,normal,74.12,44.05,5.79,656.65,27.02,2.09
2026-05-29 00:26:00+00:00,parcel_6,sugar_cane,normal,normal,72.68,44.05,5.79,509.21,20.0,12.31
2026-05-29 00:26:00+00:00,parcel_7,sugar_cane,risk,normal,82.06,44.05,5.79,321.0,23.14,7.1
2026-05-29 00:26:00+00:00,parcel_8,sugar_cane,risk,normal,69.72,44.05,5.79,311.24,22.81,0.67
2026-05-29 00:27:00+00:00,parcel_1,rice,normal,normal,60.67,44.05,5.79,426.63,22.13,
2026-05-29 00:27:00+00:00,parcel_2,rice,normal,normal,82.57,44.05,5.79,673.92,23.78,
2026-05-29 00:27:00+00:00,parcel_3,rice,risk,normal,69.37,44.05,5.79,810.05,25.2,
2026-05-29 00:27:00+00:00,parcel_4,rice,risk,normal,65.99,44.05,5.79,739.29,21.74,
2026-05-29 00:27:00+00:00,parcel_5,sugar_cane,normal,normal,84.3,44.05,5.79,831.67,28.39,14.21
2026-05-29 00:27:00+00:00,parcel_6,sugar_cane,normal,normal,73.99,44.05,5.79,678.26,21.75,7.62
2026-05-29 00:27:00+00:00,parcel_7,sugar_cane,risk,storm,79.77,44.05,5.79,116.06,30.34,40.67
2026-05-29 00:27:00+00:00,parcel_8,sugar_cane,risk,normal,66.21,44.05,5.79,813.63,25.97,9.21
2026-05-29 00:28:00+00:00,parcel_1,rice,normal,normal,84.29,44.05,5.79,800.71,27.71,
2026-05-29 00:28:00+00:00,parcel_2,rice,normal,normal,70.81,44.05,5.79,563.675,26.54,
2026-05-29 00:28:10+00:00,parcel_3,rice,risk,normal,64.48,44.05,5.79,811.67,20.96,
2026-05-29 00:28:10+00:00,parcel_4,rice,risk,storm,61.88,44.05,5.79,120.07,32.93,
2026-05-29 00:28:10+00:00,parcel_5,sugar_cane,normal,normal,81.48,44.05,5.79,849.1,21.99,2.82
2026-05-29 00:28:10+00:00,parcel_6,sugar_cane,normal,storm,32.68,44.05,5.79,219.49,21.91,43.82
2026-05-29 00:28:10+00:00,parcel_7,sugar_cane,risk,normal,60.0,44.05,5.79,625.48,22.3,8.12
2026-05-29 00:28:10+00:00,parcel_8,sugar_cane,risk,normal,79.75,44.05,5.79,793.36,23.67,14.72
2026-05-29 00:29:10+00:00,parcel_1,rice,normal,normal,70.67,44.05,5.79,977.87,20.64,
2026-05-29 00:29:10+00:00,parcel_2,rice,normal,normal,69.73,44.05,5.79,908.42,22.6,
2026-05-29 00:29:10+00:00,parcel_3,rice,risk,normal,87.82,44.05,5.79,654.89,30.0,
2026-05-29 00:29:10+00:00,parcel_4,rice,risk,normal,68.27,44.05,5.79,519.03,23.62,
2026-05-29 00:29:10+00:00,parcel_5,sugar_cane,normal,normal,68.84,44.05,5.79,565.73,21.41,1.24
2026-05-29 00:29:10+00:00,parcel_6,sugar_cane,normal,normal,60.0,44.05,5.79,480.48,26.68,4.29
2026-05-29 00:29:10+00:00,parcel_7,sugar_cane,risk,storm,35.55,44.05,5.79,168.33,23.85,39.78
2026-05-29 00:29:10+00:00,parcel_8,sugar_cane,risk,storm,56.22,44.05,5.79,252.71,26.62,36.16
2026-05-29 00:30:10+00:00,parcel_1,rice,normal,normal,84.34,44.05,5.79,746.35,24.32,
2026-05-29 00:30:10+00:00,parcel_2,rice,normal,normal,71.53,44.05,5.79,515.68,20.08,
